id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41785374,"Blueground | Downtown, gym, doorman, nr station",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,271,32,0,,,355,272,0,
41785889,"Blueground | Downtown, gym, doorman, nr chinatown",107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,274,32,0,,,355,330,0,
41799161,"230B2.2 · The Roseclair, Bedroom 2",71783,Lance,,Dorchester,42.32139,-71.06023,Private room,43,30,12,2023-11-24,0.23,29,259,2,
41876953,"230B2.1 · The Roseclair, Bedroom 1",71783,Lance,,Dorchester,42.32093,-71.05982,Private room,54,30,8,2024-08-24,0.15,29,259,3,
41876957,"230B2.3 · The Roseclair, Bedroom 3",71783,Lance,,Dorchester,42.32287,-71.0621,Private room,56,30,3,2023-11-18,0.06,29,259,1,
41878371,Dog Friendly Suite in Egleston Sq Condo,251061257,Mary,,Roxbury,42.31498,-71.09591,Private room,,2,16,2023-09-05,0.32,3,0,0,STR-528277
41903226,"Blueground | Downtown, doorman, nr boston common",107434423,Blueground,,Downtown,42.35221,-71.06442,Entire home/apt,212,32,0,,,355,139,0,
41907280,14P.Y · The GV Yellow Bedroom,71783,Lance,,Dorchester,42.3139,-71.06223,Private room,64,30,4,2024-05-01,0.08,29,365,1,
41915144,Brick and beam living in the Historic North End,331562764,Rich,,Downtown,42.36142,-71.05431,Entire home/apt,,92,0,,,1,0,0,
41949812,Riverway the best of Boston and Brookline!,331970881,Isaac,,Mission Hill,42.33358,-71.11114,Entire home/apt,176,91,0,,,1,109,0,
41953347,"Blueground | Back Bay, gym, doorman, nr mall",107434423,Blueground,,Back Bay,42.3491652,-71.0807758,Entire home/apt,316,32,1,2021-12-21,0.03,355,202,0,
41953381,"Blueground | Back Bay, gym, doorman, nr esplanade",107434423,Blueground,,Back Bay,42.348129,-71.080849,Entire home/apt,316,32,1,2022-10-02,0.04,355,223,0,
41963580,Amazing 3 Bed Close To Boston With Parking & Yard,5618949,Alan,,Roslindale,42.27954,-71.1179,Entire home/apt,,29,13,2023-01-07,0.38,13,90,0,STR-419049
41963633,Awesome 3 Bed Close To Boston With Parking,5618949,Alan,,Roslindale,42.27806,-71.11702,Entire home/apt,,29,2,2024-01-13,0.04,13,90,1,STR-419049
41992786,Home Sweet Home,30732884,Jeffery,,Dorchester,42.29098,-71.06686,Entire home/apt,,91,3,2023-07-31,0.06,2,83,0,
42080145,"Blueground | Beacon Hill, nr boston common",107434423,Blueground,,Beacon Hill,42.35941,-71.06744,Entire home/apt,208,32,0,,,355,171,0,
42080174,"Blueground | Downtown, doorman, nr green line",107434423,Blueground,,Downtown,42.35221,-71.06442,Entire home/apt,212,32,1,2023-08-16,0.08,355,276,0,
42080205,"Blueground | Downtown, w/d, nr boston common",107434423,Blueground,,Downtown,42.35221,-71.0639,Entire home/apt,320,32,0,,,355,339,0,
42195053,"Blueground | Beacon Hill, nr mass state house",107434423,Blueground,,Beacon Hill,42.35941,-71.06744,Entire home/apt,208,32,0,,,355,152,0,
42239298,New England Victorian Oasis,44581223,Andre,,Hyde Park,42.25082,-71.11571,Private room,64,29,41,2023-10-07,0.74,5,352,2,STR-416718
42249143,Spacious and well lit,289002576,Jon,,Brighton,42.34401,-71.15238,Entire home/apt,,29,0,,,1,0,0,STR-423494
42328735,"Restaurants, zoo, and mbta all 5 minutes walk.",336557315,Xiomara,,Jamaica Plain,42.31181,-71.09914,Shared room,,91,0,,,1,0,0,STR-423679
42355564,The Jazzy Airbnb,287098257,Fredrick,,Roxbury,42.3218,-71.07452,Private room,44,1,265,2024-09-14,4.77,2,178,72,STR-410134
42358001,Bright and Spacious,10692181,Francisco,,Jamaica Plain,42.31074,-71.10035,Private room,135,2,66,2024-07-26,1.25,5,316,16,STR-545241
42379429,Bright and comfortable,10692181,Francisco,,Jamaica Plain,42.31237,-71.10197,Private room,135,2,52,2024-09-02,0.97,5,316,6,STR-545241
42384526,Contemporary home  in Historic Back Bay Boston,35395257,Claire,,Back Bay,42.34396743774414,-71.08158874511719,Entire home/apt,1070,3,48,2024-09-01,2.76,1,187,23,STR-551071
42487067,Boston Three Bedroom Apartment,272001812,Antonio,,Dorchester,42.31129,-71.06447,Entire home/apt,,29,1,2022-10-23,0.04,7,294,0,STR-541492
42517503,Charming 3 bedroom suite in the heart of Boston,318064329,Dung,,Dorchester,42.28739,-71.05766,Entire home/apt,,1,172,2024-09-16,4.29,1,156,32,STR-429386
42531256,Classic Private Room #195 A,297860058,Sophia,,Fenway,42.34200202442988,-71.09423306143626,Private room,67,91,0,,,156,331,0,
42535434,Practical Private Room #331 A,297860058,Sophia,,Dorchester,42.316156149744174,-71.06101784705052,Private room,,91,1,2020-09-01,0.02,156,162,0,
42591679,Designed 1st Floor Furnished Bedroom by Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32317,-71.06844,Private room,56,29,18,2024-09-09,0.35,5,301,5,STR-470482
42708089,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.3496531,-71.14948140000001,Entire home/apt,226,32,1,2021-03-22,0.02,355,271,0,
42708127,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.34983,-71.1494,Entire home/apt,230,32,1,2021-08-15,0.03,355,102,0,
42708174,"Blueground | Allston, laundry in basement",107434423,Blueground,,Brighton,42.34979949999999,-71.1495084,Entire home/apt,230,32,0,,,355,121,0,
42739841,Accessible Private Room #328 A,297860058,Sophia,,Dorchester,42.31661,-71.05671,Private room,54,91,0,,,156,202,0,
42750772,Practical Private Room #326 A,297860058,Sophia,,Dorchester,42.311200034739336,-71.06219071601076,Private room,59,91,0,,,156,297,0,
42774598,Roofdeck Seaport/Southie/ Hospital,117831587,Luke,,South Boston,42.33712,-71.04477,Entire home/apt,764,29,30,2023-12-06,0.88,2,243,15,Exempt: This listing is a unit that has contracts with hospitals
42807059,"4br SouthBoston free parkg nrBeach, 6 min>BCEC",211778142,Maureen,,South Boston,42.330814361572266,-71.03656768798828,Entire home/apt,324,2,145,2024-09-01,5.87,1,259,58,STR-545107
42830138,Bright Home | Near T,161724560,David,,Dorchester,42.32139,-71.05631,Entire home/apt,1643,30,14,2024-07-30,0.25,2,346,1,Exempt: This listing is a unit used for furnished institutional or business stays
42830725,Upscale Duplex | Near T,161724560,David,,Dorchester,42.320438,-71.056023,Entire home/apt,1088,30,5,2024-06-06,0.09,2,334,2,Exempt: This listing is a unit used for furnished institutional or business stays
42833990,Charming Luxury Duplex | near T,42431392,Frank,,Roxbury,42.33056978098734,-71.08776887989015,Entire home/apt,600,30,49,2024-09-01,0.89,7,253,17,STR-425117
42834234,Soaring Oasis | near South End,42431392,Frank,,Roxbury,42.32858095455238,-71.08853767017554,Entire home/apt,1123,30,15,2024-06-30,0.27,7,256,5,STR-425117
42834617,Expansive Luxury Triplex | near T,42431392,Frank,,Roxbury,42.3294961,-71.0881648,Entire home/apt,1422,30,10,2024-08-03,0.18,7,252,1,STR-425117
42870400,230B1.1 · The Dorset Bedroom 1 w/Central Air!,71783,Lance,,Dorchester,42.32128,-71.06046,Private room,54,30,5,2024-04-22,0.13,29,342,2,
42870430,"230B1.2 · The Dorset, Bedroom 2",71783,Lance,,Dorchester,42.323,-71.05997,Private room,43,30,6,2023-05-02,0.15,29,147,0,
42915815,High-floor Luxury Building with River Views by MGH,6574212,Jim,,West End,42.36548,-71.06833,Private room,99,29,17,2024-08-21,0.46,3,206,10,STR-531644
42937960,Cozy Room in the Heart of Boston (MGH/Downtown),341885174,Sophia,,Beacon Hill,42.35942,-71.0653,Private room,,91,0,,,1,0,0,
42951767,Simple Private Room #349 C,297860058,Sophia,,South Boston,42.33523708123418,-71.04932779683438,Private room,108,91,1,2020-08-15,0.02,156,293,0,
42960368,Classic Private Room #194 3C,297860058,Sophia,,Dorchester,42.32471,-71.05926,Private room,105,91,0,,,156,110,0,
42962143,Classic Private Room #352 B,297860058,Sophia,,Dorchester,42.3168970782629,-71.05374106384042,Private room,48,91,1,2020-11-30,0.02,156,140,0,
42975758,Comfy Spacious Room Near Harvard BS,194167208,Reina,,Allston,42.36283,-71.13054,Private room,78,3,117,2024-09-12,2.89,2,39,35,STR-383875
42980478,Comfy Room Near Harvard BS,194167208,Reina,,Allston,42.36091,-71.13049,Private room,72,3,103,2024-09-08,2.43,2,6,11,STR-383875
42980610,Convenient Private Room #349 B,297860058,Sophia,,South Boston,42.33517,-71.04937,Private room,50,91,0,,,156,352,0,
42993225,Modest Private Room #331 B,297860058,Sophia,,Dorchester,42.31592,-71.05969,Private room,,91,0,,,156,0,0,
43012146,The Green Room,287098257,Fredrick,,Roxbury,42.32096,-71.07396,Private room,47,1,281,2024-09-15,5.27,2,163,70,STR-410134
43020821,Functional Private Room #349 E,297860058,Sophia,,South Boston,42.33557,-71.0482,Private room,58,91,0,,,156,363,0,
43031462,Modest Private Room #327 C,297860058,Sophia,,Dorchester,42.30937,-71.06101,Private room,54,91,0,,,156,363,0,
43071363,"* NEW Listing * A True GEM in South End , Boston!!",159978864,Santo,,South End,42.34488,-71.07195,Entire home/apt,289,1,158,2024-09-10,3.14,2,308,25,
43131442,Accessible Private Room #233 D,297860058,Sophia,,Allston,42.35017513526186,-71.14345249134858,Private room,70,91,0,,,156,230,0,
43131613,Classic Private Room #195 B,297860058,Sophia,,Fenway,42.343768592933024,-71.0961652351325,Private room,85,91,0,,,156,16,0,
43137799,Comfortable Private Room #278 A,297860058,Sophia,,North End,42.36521,-71.05771,Private room,57,91,0,,,156,291,0,
43163112,BRIGHT SPACIOUS BOSTON APARTMENT,136709790,Jhazmin,,Fenway,42.34469,-71.08851,Private room,,55,0,,,1,0,0,
43176358,Comfortable Private Room #277 A,297860058,Sophia,,North End,42.36569,-71.0569,Private room,85,91,1,2020-09-30,0.02,156,258,0,
43205956,The Bostonian Victorian,238705380,Osman,,Dorchester,42.29438,-71.06765,Entire home/apt,,91,3,2023-01-09,0.11,2,365,0,
43206047,Functional Private Room #195 C,297860058,Sophia,,Fenway,42.34239543560635,-71.09419163714317,Private room,72,91,0,,,156,278,0,
43277216,Bright Lux 2BR | W/D |FIDI | Close to BU,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,45,2023-12-10,0.98,28,354,8,Exempt: This listing is a unit that has contracts with hospitals
43277439,Prime Boston 2BR w Balcony| W/D | near T,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,736,1,42,2024-09-08,0.96,28,351,30,Exempt: This listing is a unit that has contracts with hospitals
43300494,Stunning DT Studio w Fast internet | Full Kitchen,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,610,1,49,2024-09-02,1.03,28,363,45,Exempt: This listing is a unit that has contracts with hospitals
43301136,Travel Nurse Getaway Studio w/ Fast WiFi,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,15,2023-07-15,0.32,28,363,0,Approved by government
43301292,Sunlit Studio near Beacon Hill | Theater Dist,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,7,2024-03-01,0.15,28,363,2,Exempt: This listing is a unit that has contracts with hospitals
43301511,Cozy Boston Studio | near T| Downtown,30283594,Global Luxury Suites,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,9,2022-11-06,0.19,28,363,0,Exempt: This listing is a unit that has contracts with hospitals
43381180,Queen Bedroom E in #207: Brighton,297860058,Sophia,,Brighton,42.34622,-71.15509,Private room,57,91,0,,,156,0,0,
43394464,Spacious House on a Quiet Street,15540270,Galen,,Jamaica Plain,42.30447,-71.11556,Entire home/apt,,60,0,,,1,0,0,
43566910,Fort Point Corner of Windows brick & beam loft,16906498,Walker,,South Boston Waterfront,42.34843,-71.04859,Entire home/apt,118,57,4,2023-12-17,0.14,1,171,2,
43605329,Luxury On Commonwealth Avenue Back Bay Proper,20491040,Catherine,,Back Bay,42.34923,-71.08622,Entire home/apt,,29,0,,,1,0,0,
43673971,BACK BAY STUDIO -3 month minimum requirement,38997,Michelle,,Back Bay,42.35214,-71.07704,Entire home/apt,120,32,1,2021-08-31,0.03,13,270,0,
43757873,4BR - Visit Boston Like a Local!,14561673,Megan,,Charlestown,42.38102,-71.06814,Entire home/apt,,27,4,2024-09-01,0.11,1,34,2,STR-399155
43833357,Best of Boston GreenTurtle Houseboat on the harbor,306011239,Karen,,Charlestown,42.3755827,-71.0494657,Entire home/apt,375,2,63,2024-08-19,1.26,3,335,9,STR-427698
43861872,♥Postcard Charming♥Walk MGH♥Luxe Beacon Hill♥Dogs♥,328087660,MockingJay,,Beacon Hill,42.35893,-71.06908,Entire home/apt,182,32,0,,,2,192,0,
43899519,New Decor! Cozy Modern Renovated Private Suite!,3335303,Mary,,Roxbury,42.31698,-71.09315,Entire home/apt,119,2,210,2024-09-15,4.23,2,56,48,STR-545028
43921650,Downtown Boston 2BR | Fast Wifi | W/D,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,1,58,2024-09-15,1.32,6,354,9,Approved by government
43921666,Spacious Boston 2BR w Balc | South St.,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,29,1,2022-07-05,0.04,6,351,0,Approved by government
43957080,Bright Pet-friendly 2BR|South End | Boston,95459395,Bluebird,,Chinatown,42.352093,-71.060806,Entire home/apt,,29,6,2023-10-22,0.13,6,351,3,Approved by government
43977877,Lovely Boston Back Bay/BV Townhouse  Heart of City,2355815,Francine,,Bay Village,42.34991,-71.0674,Entire home/apt,180,91,0,,,1,270,0,
43994299,Cozy Bedroom for you!,887148,Dawn,,Charlestown,42.38318,-71.07211,Private room,110,29,1,2022-06-18,0.04,3,365,0,STR-431107
44014524,MODERN DOWNTOWN STUDIO,56359408,Billy,,Downtown,42.35055,-71.06486,Entire home/apt,290,91,1,2023-09-17,0.08,3,353,0,
44053258,"Blueground | Downtown, doorman, nr green line",107434423,Blueground,,Downtown,42.35221,-71.06442,Entire home/apt,217,32,0,,,355,264,0,
44058140,Historic Brownstone with Modern Amenities.,72298155,Rebecca,,Roxbury,42.32875,-71.09575,Entire home/apt,500,29,60,2023-01-10,1.17,2,173,0,STR-413806
44060070,South End 1 BR | WiFi | Washer/D | Boston,9419684,Churchill,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,1,2021-01-05,0.02,7,362,0,Approved by government
44064171,Charming 1 bed S End Freshly painted new mattress!,62835472,Maja,,South End,42.34324049937066,-71.07724019857797,Entire home/apt,280,4,7,2024-09-14,1.39,2,67,7,STR-545122
44135040,Travelers Choice Best of Bos Green Turtle II Yacht,306011239,Karen,,Charlestown,42.37677918821214,-71.04977237922772,Entire home/apt,475,1,70,2023-10-08,1.37,3,240,1,STR-427698
44136170,Central BostonStudio w/ Kitchen&Washer/D,9419684,Churchill,,Chinatown,42.352093,-71.06081,Entire home/apt,,29,69,2024-02-10,1.71,7,363,2,Approved by government
44207601,Airy Brownstone Studio in Boston's South End,173219582,Mount Vernon,,South End,42.34085,-71.08078,Private room,150,29,0,,,1,168,0,
44240170,Convenient Private Room #194 3D,297860058,Sophia,,Dorchester,42.32612,-71.05953,Private room,52,91,0,,,156,97,0,
44242670,"Blueground | Back Bay, gym, nr esplanade",107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,357,32,0,,,355,259,0,
44261204,ONE Bedroom in the Back Bay on Commonwealth Ave,180283497,Michelle,,Back Bay,42.35155,-71.08738,Entire home/apt,139,32,0,,,8,274,0,
44340294,Modern Style Cozy Private Apt,3991218,Bleuty,,Roslindale,42.27743,-71.1406,Entire home/apt,106,2,198,2024-09-03,3.95,1,102,37,STR-429060
44355869,Pvt. Bedroom & Bath | Co-Live by Thatch | 33 #2C,814298,Thatch,,Roxbury,42.32924,-71.09283,Private room,75,30,2,2024-08-18,0.43,58,259,2,
44356157,"Short Term Lease or Stay in heart of Boston, MA",357678751,Hotel Indigo Boston Garden,,Downtown,42.36364,-71.06227,Private room,,30,0,,,1,0,0,Exempt: This listing is a hotel or motel
44426167,Practical Private Room #196 C,297860058,Sophia,,Dorchester,42.32464,-71.05907,Private room,103,91,0,,,156,320,0,
44522245,Cozy Apartment in Historic Beacon Hill Area,79365305,Atif,,Beacon Hill,42.35885,-71.06812,Entire home/apt,253,1,281,2024-09-08,5.67,1,130,27,STR-549344
44549370,Furnished 1Bedroom with Elevator close to MBTA,31340713,Kama,,Brighton,42.33973,-71.14656,Entire home/apt,161,90,1,2021-01-03,0.02,33,365,0,Exempt: This listing is a unit used for furnished institutional or business stays
44740904,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,334,32,0,,,355,276,0,
44776954,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,335,32,0,,,355,108,0,
44776967,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,334,32,0,,,355,203,0,
44820346,NONE SMOKING ROOM K:Spacious & SUPER SAFE & QUIET,165422704,Mimi,,Dorchester,42.28658,-71.05386,Private room,,29,4,2020-10-25,0.08,3,43,0,STR-439516
44821182,Non smoking Room S:Specious Super Safe QuietClean,165422704,Mimi,,Dorchester,42.28583,-71.05558,Private room,45,29,16,2024-08-10,0.32,3,249,1,STR-439516
44906627,Ultra Comfy Modern in the Center of the South End,32870796,Jessica,,South End,42.3423,-71.07443,Entire home/apt,185,29,9,2024-07-28,0.24,4,58,4,
45019349,Pvt. Bedroom & Bath | Co-Live by Thatch™ | 33 #2D,814298,Thatch,,Roxbury,42.32819,-71.0934,Private room,75,60,3,2024-08-18,0.14,58,240,1,
45028281,Clean & Modern Apt Close to Public Transportation,32870796,Jessica,,Jamaica Plain,42.31768,-71.10568,Entire home/apt,,29,13,2024-06-01,0.44,4,29,4,
45031773,Furnished 1Bedroom with Elevator close to MBTA,266312920,STARS Of,,Brighton,42.34069,-71.14668,Entire home/apt,195,29,0,,,35,314,0,
45069092,Stylish 2-bedroom JP Pondside Pad,984499,Milo,,Jamaica Plain,42.31677,-71.11427,Entire home/apt,268,2,60,2024-05-27,1.22,2,110,20,STR-488651
45095953,"Blueground | Downtown, doorman, nr boston common",107434423,Blueground,,Downtown,42.3522052,-71.06442279999999,Entire home/apt,217,32,0,,,355,271,0,
45096003,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,336,32,0,,,355,162,0,
45096017,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,338,32,0,,,355,292,0,
45133862,Cozy Studio,127551415,Paul,,Brighton,42.34256,-71.15612,Entire home/apt,60,91,5,2023-08-21,0.12,1,270,0,
45234403,"Downtown Studio, Abundant Natural Light",2356643,StayNue,,Downtown,42.35064,-71.06384,Entire home/apt,61,1,18,2024-08-12,0.43,45,311,6,STR-423037
45235650,Fenway Studio w/sleeping alcove walk to hospitals!,180283497,Michelle,,Fenway,42.34562,-71.09479,Entire home/apt,130,32,2,2021-12-18,0.05,8,186,0,
45253366,Cozy apartment in the lively heart of Boston,7437427,Noha,,North End,42.36524,-71.05602,Entire home/apt,177,30,23,2022-10-30,0.48,1,242,0,STR-434641
45256497,2 Bd (1 bed Split) Next Prudential/Northeastern,133927887,Kat,,Fenway,42.34579,-71.08918,Entire home/apt,,91,0,,,14,0,0,
45311024,3 Bed 1.5 Bath - Longwood Medical Area / NEU,133927887,Kat,,Mission Hill,42.33163,-71.0995,Entire home/apt,140,29,0,,,14,170,0,
45329963,1BR STEAL in Boston’s North End (Little Italy),336297252,Tony,,North End,42.36469,-71.05545,Entire home/apt,,91,1,2021-03-13,0.02,1,0,0,
45346226,FOUND Boston Common - Bed in a Shared Quad Room,365985792,FOUND Hotel,,Bay Village,42.3502,-71.06754,Shared room,88,1,614,2024-09-03,12.56,4,273,94,Exempt: This listing is a hotel or motel
