id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,quarter,log_price,price_category,availability_rate,is_highly_available,quarter_num,is_peak_season,neighborhood_avg_price,neighborhood_median_price,neighborhood_count,price_premium_pct,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room
45440353,"Luxury apt w/ sauna & deck | by airport, downtown",6107328,Jacob F,East Boston,42.36682,-71.02931,Entire home/apt,271.0,7,151,2025-06-02,2.67,1,178,52,2025-06-19,Q4,5.602118820879701,Expensive,0.4876712328767123,False,4,False,164.36,135.0,412,64.88196641518617,True,False,False
45493742,Large Loft Steps From Boston Common | Short Stays,365116307,Sean,Downtown,42.35538,-71.06196,Entire home/apt,513.0,1,331,2025-06-14,5.79,46,65,79,2025-06-19,Q4,6.240275845170769,Premium,0.1780821917808219,False,4,False,613.64,268.0,817,-16.400495404471677,True,False,False
45493951,Luxury Furnished Loft near Park Street Station,365116307,Sean,Downtown,42.35514,-71.06191,Entire home/apt,399.0,1,288,2025-06-13,5.03,46,76,64,2025-06-19,Q4,5.988961416889864,Expensive,0.20821917808219179,False,4,False,613.64,268.0,817,-34.97816309236686,True,False,False
45494260,Downtown Luxury | Students Welcome | W/D in unit,365116307,Sean,Downtown,42.35726395973094,-71.06179395619714,Entire home/apt,641.0,2,276,2025-06-12,4.81,46,76,59,2025-06-19,Q4,6.46302945692067,Premium,0.20821917808219179,False,4,False,613.64,268.0,817,4.458640245094847,True,False,False
45502178,Luxury Loft | Boston Common | Monthly Discount,365116307,Sean,Downtown,42.35558323953741,-71.0605228734014,Entire home/apt,623.0,1,331,2025-06-12,5.77,46,65,95,2025-06-19,Q4,6.434546518787453,Premium,0.1780821917808219,False,4,False,613.64,268.0,817,1.5253242943745542,True,False,False
45531759,Luxury 4 Bdrm Penthouse Brownstone Duplex,21609039,Susan,Fenway,42.34163,-71.08367,Entire home/apt,1086.0,4,47,2025-05-21,0.85,3,223,11,2025-06-19,Q4,6.990256500493881,Luxury,0.6109589041095891,True,4,False,249.06,206.0,524,336.0395085521561,True,False,False
45539554,"Monthly Discounts -Fully Furnished 4br, 2ba Loft",365116307,Sean,Downtown,42.35708,-71.06228,Entire home/apt,848.0,1,262,2025-05-28,4.59,46,85,32,2025-06-19,Q4,6.742880635791903,Premium,0.2328767123287671,False,4,False,613.64,268.0,817,38.191773678378205,True,False,False
45539765,Keyless Entry | Laundry in Unit | Pet Friendly,365116307,Sean,Downtown,42.35722807237734,-71.06149157569895,Entire home/apt,573.0,1,317,2025-06-01,5.53,46,85,50,2025-06-19,Q4,6.35088571671474,Premium,0.2328767123287671,False,4,False,613.64,268.0,817,-6.622775568737368,True,False,False
45542821,Centrally Located Luxurious Loft | Walk Anywhere!,365116307,Sean,Downtown,42.357308874194494,-71.06218277856146,Entire home/apt,409.0,1,252,2025-06-04,4.4,46,75,56,2025-06-19,Q4,6.013715156042802,Expensive,0.2054794520547945,False,4,False,613.64,268.0,817,-33.34854311974447,True,False,False
45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",365116307,Sean,Downtown,42.35576,-71.06202,Entire home/apt,538.0,1,274,2025-06-09,4.81,46,73,80,2025-06-19,Q4,6.2878585601617845,Premium,0.2,False,4,False,613.64,268.0,817,-12.326445472915715,True,False,False
45543382,Pet Friendly | Downtown Boston | Elevator + W/D,365116307,Sean,Downtown,42.355235397569416,-71.06091070350858,Entire home/apt,348.0,1,244,2025-06-16,4.26,46,87,50,2025-06-19,Q4,5.8522024797744745,Expensive,0.23835616438356164,False,4,False,613.64,268.0,817,-43.289224952741016,True,False,False
45652898,Modern JP Townhouse w Parking - quiet & convenient,310450960,Cynthia Kay,Jamaica Plain,42.30912,-71.11833,Entire home/apt,158.0,1,94,2025-06-06,1.7,1,126,20,2025-06-19,Q4,5.062595033026967,Comfort,0.3452054794520548,False,4,False,210.5,156.5,392,-24.94061757719715,True,False,False
45658966,Spacious room with private living room near T,137105899,Ling,Roslindale,42.29156,-71.12194,Private room,50.0,29,5,2022-08-07,0.09,3,310,0,2025-06-19,Q4,3.912023005428146,,0.8493150684931506,True,4,False,134.0,110.0,236,-62.68656716417911,False,False,True
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Sean,Downtown,42.35512,-71.06247,Entire home/apt,458.0,1,292,2025-06-08,5.1,46,70,49,2025-06-19,Q4,6.126869184114185,Expensive,0.1917808219178082,False,4,False,613.64,268.0,817,-25.36340525389479,True,False,False
45680010,"Blueground | Symphony, doorman, nr t stop & mfa",107434423,Blueground,Fenway,42.34518,-71.08706,Entire home/apt,269.0,32,1,2023-05-07,0.04,369,35,0,2025-06-19,Q4,5.594711379601839,Expensive,0.0958904109589041,False,4,False,249.06,206.0,524,8.006102947081024,True,False,False
45680018,"Blueground | Symphony, doorman, nr mfa",107434423,Blueground,Fenway,42.34518,-71.08706,Entire home/apt,332.0,32,2,2024-05-31,0.11,369,184,0,2025-06-19,Q4,5.805134968916488,Expensive,0.5041095890410959,True,4,False,249.06,206.0,524,33.30121255922268,True,False,False
45680039,"Blueground | W. End, gym, nr mgh & t stop",107434423,Blueground,West End,42.3657336,-71.0669497,Entire home/apt,234.0,32,0,,,369,22,0,2025-06-19,Q4,5.455321115357702,Expensive,0.06027397260273973,False,4,False,209.86,206.0,100,11.502906699704557,True,False,False
45699854,Studio w Kitchen + W/D | Waterfront | East Boston,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,228.0,1,4,2022-08-14,0.07,30,359,0,2025-06-19,Q4,5.429345628954441,Expensive,0.9835616438356164,True,4,False,164.36,135.0,412,38.71988318325626,True,False,False
45828592,Modern 1 Bedroom Downtown! Long-term Special!,43045785,Amir Alex,North End,42.36564,-71.05251,Entire home/apt,146.0,29,17,2025-05-24,0.31,1,231,4,2025-06-19,Q4,4.983606621708336,Moderate,0.6328767123287671,True,4,False,289.53,226.5,176,-49.57344662038476,True,False,False
45972855,"Luxe Boston 2 bdrm w/ parking, WiFi, BBQ & laundry",164826,Molly,Jamaica Plain,42.31631,-71.09878,Entire home/apt,297.0,2,73,2025-05-25,1.55,1,179,12,2025-06-19,Q4,5.6937321388027,Expensive,0.4904109589041096,False,4,False,210.5,156.5,392,41.09263657957244,True,False,False
45989273,High-end Two Bedroom in Seaport,22541573,Furnished Quarters,South Boston Waterfront,42.35473,-71.04751,Entire home/apt,295.0,32,0,,,44,346,0,2025-06-19,Q4,5.68697535633982,Expensive,0.947945205479452,True,4,False,293.03,295.5,76,0.6722861140497653,True,False,False
45990475,Steps to Harbor | Washer/Dryer | Kitchen+WiFi,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,228.0,1,10,2022-09-10,0.18,30,359,0,2025-06-19,Q4,5.429345628954441,Expensive,0.9835616438356164,True,4,False,164.36,135.0,412,38.71988318325626,True,False,False
45999950,Beautiful Studio | Logan Airport | Pool | Gym,9419684,Churchill,East Boston,42.36638,-71.04007,Entire home/apt,213.0,1,3,2025-06-14,0.08,7,362,1,2025-06-19,Q4,5.3612921657094255,Expensive,0.9917808219178083,True,4,False,164.36,135.0,412,29.59357507909466,True,False,False
46000458,Spacious Studio | Kitchen+ W/D | Gym+ Pool,9419684,Churchill,East Boston,42.36638,-71.04007,Entire home/apt,213.0,1,4,2025-03-23,0.09,7,362,3,2025-06-19,Q4,5.3612921657094255,Expensive,0.9917808219178083,True,4,False,164.36,135.0,412,29.59357507909466,True,False,False
46005070,Waterfront Studio | W/D | Pool & Gym | East Boston,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,228.0,1,41,2024-07-22,0.73,30,359,1,2025-06-19,Q4,5.429345628954441,Expensive,0.9835616438356164,True,4,False,164.36,135.0,412,38.71988318325626,True,False,False
46005073,Modern Studio | Pool & Gym | Parking | Boston Pier,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,228.0,1,24,2024-11-23,0.43,30,359,1,2025-06-19,Q4,5.429345628954441,Expensive,0.9835616438356164,True,4,False,164.36,135.0,412,38.71988318325626,True,False,False
46006469,Waterfront Studio | Indoor Pool | Gym,30283594,Global Luxury Suites,East Boston,42.36638,-71.04007,Entire home/apt,169.0,1,56,2025-03-17,1.03,30,362,2,2025-06-19,Q4,5.1298987149230735,Comfort,0.9917808219178083,True,4,False,164.36,135.0,412,2.823071306887312,True,False,False
46078424,A place that speaks on your behalf,191639793,Niki,Roxbury,42.3215,-71.07651,Private room,70.0,91,0,,,1,365,0,2025-06-19,Q4,4.248495242049359,Budget,1.0,True,4,False,162.97,128.0,700,-57.04730932073387,False,False,True
46135135,"Studio w/ Parking Near MGH, TD Garden & Waterfront",130680380,Jodie,North End,42.36745,-71.05735,Entire home/apt,133.0,3,20,2025-06-09,2.22,20,343,20,2025-06-19,Q4,4.890349128221754,Moderate,0.9397260273972603,True,4,False,289.53,226.5,176,-54.063482195282006,True,False,False
46170478,Boston Maison near JFK/UMASS,374049727,Taibou,Dorchester,42.31687,-71.05668,Private room,128.0,30,4,2025-03-29,0.28,3,192,3,2025-06-19,Q4,4.852030263919617,Moderate,0.5260273972602739,True,4,False,118.56,91.0,1084,7.9622132253711175,False,False,True
46237380,Harborside Inn-Boutique Hotel,371898646,Mark,Downtown,42.35881,-71.05191,Private room,419.0,1,140,2025-06-04,2.83,1,257,42,2025-06-19,Q4,6.037870919922137,Expensive,0.7041095890410959,True,4,False,613.64,268.0,817,-31.71892314712209,False,False,True
46427592,In the heart of Jamaica Plain near Longwood,15057786,Ita,Jamaica Plain,42.31294,-71.11617,Entire home/apt,243.0,4,74,2025-05-13,1.41,1,260,21,2025-06-19,Q4,5.493061443340548,Expensive,0.7123287671232876,True,4,False,210.5,156.5,392,15.439429928741092,True,False,False
46697368,"Renovated Studio, steps to MGH, Suffolk",266312920,STARS Of,West End,42.36135,-71.06387,Entire home/apt,240.0,29,1,2023-05-22,0.04,11,296,0,2025-06-19,Q4,5.480638923341991,Expensive,0.810958904109589,True,4,False,209.86,206.0,100,14.361955589440573,True,False,False
46925307,"2 bed, in unit laundry, Boston College, balcony.",31340713,Kama,Brighton,42.34319,-71.14389,Entire home/apt,221.0,30,17,2023-12-03,0.41,39,243,0,2025-06-19,Q4,5.3981627015177525,Expensive,0.6657534246575343,True,4,False,161.32,132.0,532,36.994792958095715,True,False,False
46964831,Spacious 4bed Loft | Downtown Boston | Beacon Hill,365116307,Sean,Downtown,42.35702565661529,-71.06194776110382,Entire home/apt,733.0,1,282,2025-06-15,5.26,46,60,72,2025-06-19,Q4,6.597145701886651,Premium,0.1643835616438356,False,4,False,613.64,268.0,817,19.451143993220786,True,False,False
46966358,Washer/Dryer in-unit!  Close to MGH & Beacon Hill,365116307,Sean,Downtown,42.35563359910092,-71.06034154433256,Entire home/apt,441.0,1,264,2025-06-16,4.82,46,69,61,2025-06-19,Q4,6.089044875446846,Expensive,0.18904109589041096,False,4,False,613.64,268.0,817,-28.133759207352842,True,False,False
46982246,Designer Lux 4bed Loft | Steps to the State House,365116307,Sean,Downtown,42.35746,-71.06085,Entire home/apt,705.0,1,298,2025-06-03,5.51,46,70,48,2025-06-19,Q4,6.558197802812269,Premium,0.1917808219178082,False,4,False,613.64,268.0,817,14.888208069878106,True,False,False
46982433,Pet Friendly |  3bd 2ba Flat steps to Beacon Hill,365116307,Sean,Downtown,42.35721,-71.06153,Entire home/apt,514.0,1,343,2025-06-08,6.29,46,63,80,2025-06-19,Q4,6.2422232654551655,Premium,0.1726027397260274,False,4,False,613.64,268.0,817,-16.237533407209437,True,False,False
46982800,4br/2ba | 200mbps Internet | Luxury Keyless Entry,365116307,Sean,Downtown,42.35666,-71.06026,Entire home/apt,674.0,1,247,2025-06-04,4.93,46,68,67,2025-06-19,Q4,6.513230110912307,Premium,0.1863013698630137,False,4,False,613.64,268.0,817,9.836386154748714,True,False,False
46983441,4bed Loft | Steps to Boston Common + Beacon Hill,365116307,Sean,Downtown,42.35575107251281,-71.06242661829393,Entire home/apt,582.0,1,257,2025-05-15,4.7,46,71,53,2025-06-19,Q4,6.366470447731438,Premium,0.19452054794520549,False,4,False,613.64,268.0,817,-5.156117593377222,True,False,False
46983650,"Parking Available-Fully Furnished 4br, 2ba-Hami509",365116307,Sean,Downtown,42.3571,-71.06069,Entire home/apt,502.0,1,300,2025-06-03,5.65,46,62,63,2025-06-19,Q4,6.218600119691729,Premium,0.16986301369863013,False,4,False,613.64,268.0,817,-18.1930773743563,True,False,False
46984210,Just Perfect Studio For Your Next Stay,183914990,Edmund,Downtown,42.355056736770834,-71.06221200170934,Entire home/apt,133.0,2,89,2025-05-11,1.81,5,115,9,2025-06-19,Q4,4.890349128221754,Moderate,0.3150684931506849,False,4,False,613.64,268.0,817,-78.32605436412229,True,False,False
46984660,Stay Tonight In Boston's Downtown!,183914990,Edmund,Downtown,42.35505676269531,-71.06221008300781,Entire home/apt,143.0,2,119,2024-12-29,2.17,5,98,14,2025-06-19,Q4,4.962844630259907,Moderate,0.2684931506849315,False,4,False,613.64,268.0,817,-76.6964343914999,True,False,False
47052910,One Bedroom Apartment In Luxury Boston High Rise,22541573,Furnished Quarters,Downtown,42.35943,-71.05776,Entire home/apt,269.0,32,2,2022-06-04,0.04,44,313,0,2025-06-19,Q4,5.594711379601839,Expensive,0.8575342465753425,True,4,False,613.64,268.0,817,-56.163222736457854,True,False,False
47091672,"Blueground | Brighton, w/d, gym, nr t & shops",107434423,Blueground,Brighton,42.3469948,-71.1452694,Entire home/apt,241.0,32,1,2022-05-17,0.03,369,262,0,2025-06-19,Q4,5.484796933490655,Expensive,0.7178082191780822,True,4,False,161.32,132.0,532,49.39251177783289,True,False,False
47137042,Charming 2br in hip neighborhood w Private Deck,9658771,Anthony,Roslindale,42.28834,-71.13646,Entire home/apt,124.0,29,9,2023-03-20,0.17,2,336,0,2025-06-19,Q4,4.820281565605037,Moderate,0.9205479452054794,True,4,False,134.0,110.0,236,-7.462686567164178,True,False,False
47353361,Charlestown Furnished  1 bedroom Apartment M465,32532791,Marie,Charlestown,42.37473,-71.06101,Entire home/apt,279.0,3,17,2025-05-26,0.39,6,88,6,2025-06-19,Q4,5.631211781821365,Expensive,0.2410958904109589,False,4,False,313.87,209.0,188,-11.109695096696086,True,False,False
47373862,"Simple Studio -Walk to MGH, Beacon Hill, North End",382451810,Sean,Downtown,42.35573,-71.05994,Entire home/apt,185.0,1,250,2025-05-24,4.67,54,327,35,2025-06-19,Q4,5.220355825078324,Comfort,0.8958904109589041,True,4,False,613.64,268.0,817,-69.85203050648589,True,False,False
47374576,Bright + Clean Studio Loft in Downtown Boston!,382451810,Sean,Downtown,42.35522,-71.05798,Entire home/apt,224.0,1,201,2025-06-02,3.89,54,266,29,2025-06-19,Q4,5.4116460518550396,Expensive,0.7287671232876712,True,4,False,613.64,268.0,817,-63.49651261325858,True,False,False
47374701,Downtown Studio | Students Welcome,382451810,Sean,Downtown,42.35392,-71.05954,Entire home/apt,192.0,1,205,2025-06-02,3.95,54,191,30,2025-06-19,Q4,5.2574953720277815,Comfort,0.5232876712328767,True,4,False,613.64,268.0,817,-68.71129652565023,True,False,False
47374978,Boston Fidi Studio  Laundry in Building  Fast Wifi,382451810,Sean,Downtown,42.35596,-71.05992,Entire home/apt,207.0,1,276,2025-05-31,5.14,54,219,37,2025-06-19,Q4,5.332718793265369,Expensive,0.6,True,4,False,613.64,268.0,817,-66.26686656671664,True,False,False
47384208,Prime Location | Beacon Hill & Financial District,382451810,Sean,Downtown,42.35427,-71.05991,Entire home/apt,255.0,1,206,2025-05-29,3.89,54,215,28,2025-06-19,Q4,5.541263545158426,Expensive,0.589041095890411,True,4,False,613.64,268.0,817,-58.4446906981292,True,False,False
47384475,Downtown Loft | Walk Anywhere | Ideal for Nurses!,382451810,Sean,Downtown,42.35519,-71.05994,Entire home/apt,247.0,1,202,2025-05-30,3.98,54,269,28,2025-06-19,Q4,5.5093883366279774,Expensive,0.736986301369863,True,4,False,613.64,268.0,817,-59.748386676227106,True,False,False
47384597,Luxury at a Discount!!  2br/2ba | 200mbps Internet,382451810,Sean,Downtown,42.35397,-71.05798,Entire home/apt,390.0,1,233,2025-06-04,4.63,54,204,46,2025-06-19,Q4,5.966146739123692,Expensive,0.5589041095890411,True,4,False,613.64,268.0,817,-36.444821067727005,True,False,False
47385123,Modern Smart 1Bdr Private Entry Historic South End,154540888,Stephanie,South End,42.34406280517578,-71.06999969482422,Entire home/apt,199.0,29,15,2025-06-08,0.32,2,214,6,2025-06-19,Q4,5.293304824724492,Comfort,0.5863013698630137,True,4,False,261.17,204.0,585,-23.804418577937746,True,False,False
47406533,Sunny Southie Modern 2 Bedroom with Deck,35365790,Anda,South Boston,42.33437,-71.05208,Entire home/apt,312.0,2,38,2025-06-12,0.76,1,122,18,2025-06-19,Q4,5.7430031878094825,Expensive,0.33424657534246577,False,4,False,263.12,209.0,396,18.577075098814227,True,False,False
47407478,Bright & Bold Loft | Fast Wifi | Downtown Boston,382451810,Sean,Downtown,42.35451,-71.0579,Entire home/apt,245.0,1,182,2025-05-29,3.44,54,248,31,2025-06-19,Q4,5.501258210544727,Expensive,0.6794520547945205,True,4,False,613.64,268.0,817,-60.074310670751586,True,False,False
47408174,Downtown Boston | Nurses Welcome | W/D in bldg,382451810,Sean,Downtown,42.35397,-71.05805,Entire home/apt,255.0,1,228,2025-05-30,4.28,54,266,36,2025-06-19,Q4,5.541263545158426,Expensive,0.7287671232876712,True,4,False,613.64,268.0,817,-58.4446906981292,True,False,False
47408663,Beautiful Studio | Close to Everything | Fast Wifi,382451810,Sean,Downtown,42.35426,-71.0598,Entire home/apt,230.0,1,201,2025-05-25,3.84,54,246,42,2025-06-19,Q4,5.438079308923196,Expensive,0.673972602739726,True,4,False,613.64,268.0,817,-62.518740629685155,True,False,False
47441090,Cozy home away from home in historic Boston,292681778,Ellana N,Roxbury,42.32987,-71.08982,Entire home/apt,99.0,29,166,2023-11-26,3.09,1,226,0,2025-06-19,Q4,4.59511985013459,Budget,0.6191780821917808,True,4,False,162.97,128.0,700,-39.25262318218077,True,False,False
47487652,Simple 1br |  Financial District | Keyless Entry,382451810,Sean,Downtown,42.35387599921967,-71.05848406519874,Entire home/apt,195.0,1,209,2025-06-14,3.95,54,244,38,2025-06-19,Q4,5.272999558563747,Comfort,0.6684931506849315,True,4,False,613.64,268.0,817,-68.2224105338635,True,False,False
47492421,"Downtown Central Studio w Fast WIFI, Keyless Entry",382451810,Sean,Downtown,42.35533,-71.05769,Entire home/apt,191.0,1,206,2025-06-16,4.07,54,330,50,2025-06-19,Q4,5.25227342804663,Comfort,0.9041095890410958,True,4,False,613.64,268.0,817,-68.87425852291246,True,False,False
47576607,"Blueground | Back Bay, roofdeck, nr commons",107434423,Blueground,Back Bay,42.35066,-71.07739,Entire home/apt,268.0,32,1,2022-01-18,0.02,369,92,0,2025-06-19,Q4,5.5909869805108565,Expensive,0.25205479452054796,False,4,False,273.15,224.0,639,-1.8854109463664572,True,False,False
47780618,Luxury Condo in Boston w/ backyard & parking,56355458,Cusaj,East Boston,42.38347,-71.01653,Entire home/apt,176.0,2,148,2025-06-01,5.01,1,34,64,2025-06-19,Q4,5.170483995038151,Comfort,0.09315068493150686,False,4,False,164.36,135.0,412,7.082015088829389,True,False,False
47867613,Mins to Seaport/Downtown. Pvt bath & Entrance,237078658,Lindsay,South Boston,42.33716,-71.03812,Entire home/apt,74.0,29,83,2021-12-02,1.55,3,0,0,2025-06-19,Q4,4.30406509320417,Budget,0.0,False,4,False,263.12,209.0,396,-71.8759501368197,True,False,False
47873448,Boston Best with Parking - GREAT reviews,77279852,Juliana,East Boston,42.37877,-71.0311,Entire home/apt,361.0,2,177,2025-06-13,3.42,1,209,29,2025-06-19,Q4,5.8888779583328805,Expensive,0.5726027397260274,True,4,False,164.36,135.0,412,119.63981504015572,True,False,False
47890883,Swanky unit Convenient to Downtown nr Restaurants,386040727,Evans,Dorchester,42.28626,-71.04232,Entire home/apt,128.0,1,291,2025-06-01,5.53,3,23,67,2025-06-19,Q4,4.852030263919617,Moderate,0.06301369863013699,False,4,False,118.56,91.0,1084,7.9622132253711175,True,False,False
47952948,1BR Apartment | Patio | Full-Kitchen,43217109,Javier,South End,42.33635,-71.07506,Entire home/apt,663.0,29,72,2024-09-14,1.38,3,365,3,2025-06-19,Q4,6.4967749901858625,Premium,1.0,True,4,False,261.17,204.0,585,153.8576406172225,True,False,False
